what,kind,bundleId,bundleVersion,description,time
java.vm.info,sysinfo,,,"mixed mode",1462175916753
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1462175916753
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1462175916753
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1462175916753
java.vm.specification.version,sysinfo,,,"1.7",1462175916753
java.vm.vendor,sysinfo,,,"Oracle Corporation",1462175916753
java.vm.version,sysinfo,,,"23.25-b01",1462175916753
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1462175918649
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1462175918771
closed,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1462175918824
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1462175918957
started,bundle,org.eclipse.dltk.core.index.sql.h2,2.0.1.v20100909-1720,"org.eclipse.dltk.core.index.sql.h2",1462175919127
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1462175919474
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1462175919568
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1462175919868
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1462175919917
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1462175920142
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1462175920180
started,bundle,org.eclipse.php.debug.daemon,2.2.0.v20101001-2300,"org.eclipse.php.debug.daemon",1462175920216
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1462175920251
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1462175920427
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1462175920604
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1462175920757
started,bundle,org.eclipse.php.server.core,2.2.0.v20101001-2300,"org.eclipse.php.server.core",1462175920758
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1462175920975
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1462175921082
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1462175921168
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1462175921280
started,bundle,org.eclipse.php.debug.core,2.2.0.v20101001-2300,"org.eclipse.php.debug.core",1462175921395
started,bundle,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.php.debug.ui",1462175922047
started,bundle,org.eclipse.dltk.rse.core,2.0.1.v20100804-1944,"org.eclipse.dltk.rse.core",1462175930079
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462175930089
started,bundle,org.eclipse.rse.core,3.1.102.R32x_v201102011435,"org.eclipse.rse.core",1462175930156
started,bundle,org.eclipse.rse.services,3.2.2.R32x_v201102011435,"org.eclipse.rse.services",1462175930207
started,bundle,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui",1462175930618
started,bundle,org.eclipse.rse.subsystems.files.core,3.2.1.v201008191400,"org.eclipse.rse.subsystems.files.core",1462175930620
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.101.v200907301400,"org.eclipse.rse.subsystems.files.local",1462175930621
started,bundle,org.eclipse.rse.subsystems.shells.core,3.1.100.v201003010830,"org.eclipse.rse.subsystems.shells.core",1462175931002
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.100.v200905272300,"org.eclipse.rse.subsystems.shells.local",1462175931004
started,bundle,org.eclipse.rse.connectorservice.local,2.1.100.v200905272300,"org.eclipse.rse.connectorservice.local",1462175931210
started,bundle,org.eclipse.rse.services.local,2.1.202.R32x_v201102011435,"org.eclipse.rse.services.local",1462175931211
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462175931312
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462175931847
started,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1462175976652
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462175988112
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1462175988314
started,bundle,org.eclipse.wst.css.core,1.1.402.v201102031915,"org.eclipse.wst.css.core",1462175988320
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1462175988334
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1462175988494
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1462175988501
started,bundle,org.eclipse.wst.html.core,1.1.404.v201101190004,"org.eclipse.wst.html.core",1462175988504
started,bundle,org.eclipse.dltk.validators.core,1.0.0.v20100524-0038,"org.eclipse.dltk.validators.core",1462175988541
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1462175988548
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1462175988566
started,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1462175988598
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1462175988617
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1462175988667
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1462175990532
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1462175990813
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1462175990831
started,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1462176000625
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1462176000671
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1462176000922
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1462176000930
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176014050
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176026306
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1462176026342
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1462176026342
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176027427
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176033496
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462176035391
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1462176035849
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1462176100437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176108649
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176108652
opened,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176108672
activated,perspective,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.perspective",1462176108672
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176112243
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176112258
opened,view,org.eclipse.dltk.ui,2.0.0.v20100909-1720,"org.eclipse.dltk.ui.TypeHierarchy",1462176117109
activated,view,org.eclipse.dltk.ui,2.0.0.v20100909-1720,"org.eclipse.dltk.ui.TypeHierarchy",1462176117128
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1462176118068
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1462176122879
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1462176132799
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1462176132922
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.304.v201102160550,"org.eclipse.wst.jsdt.web.core",1462176132977
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1462176133124
started,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1462176133281
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1462176133968
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462176134118
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462176134427
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176269901
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176275014
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1462176290708
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176303670
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176306496
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176314135
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176335618
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176336042
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176341845
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176344184
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176407935
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462176411451
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176414895
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1462176414912
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176428614
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176433842
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1462176433861
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176440126
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462176442225
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1462176445986
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462176446182
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462176446215
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462176449738
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176463878
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176510426
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1462176519455
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1462176519810
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1462176519959
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1462176520201
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1462176522110
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462176526514
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462176529662
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462176548068
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1462176637763
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462176638428
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462176642135
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462176647715
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176656963
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176660827
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462176674961
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176680913
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176686970
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462176696011
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462176696660
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462176704875
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462176707674
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462176744620
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462177142691
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462177150751
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462177151624
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462177155277
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462177175291
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462177275792
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462177285556
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462177342074
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462177342224
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462177347545
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1462177350391
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462177365287
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462177370307
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462177371994
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1462177384215
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1462177385026
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462177391805
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462177679582
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462177683989
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462177771340
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462177773727
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462177774745
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462177780311
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462177780481
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1462177782564
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462177783687
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462177784509
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462177788076
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462177788539
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462177791252
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462177792780
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462178067711
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462178069917
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462178070622
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462178071133
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462178251160
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462178253445
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462178254491
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462178256206
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462178266910
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462178337753
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462178341161
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462178352023
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462178362420
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462178364307
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462178373507
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462178533934
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462178567173
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462179585149
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462179598940
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462179627753
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462179696395
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462179757783
