what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462348178110
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462348343672
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462348426606
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462348435648
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462348504359
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462348549030
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462348581092
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462348613701
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462348666512
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462348707505
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462348712858
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1462348774441
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462348898321
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462348949439
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462349008066
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462349074553
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462349119305
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462349151339
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462349198809
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462349210654
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462349220571
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462349224874
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462349236864
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462349283264
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1462349287499
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462349301972
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462349302358
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462349302698
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462349303002
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462349303320
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462349303660
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462349303968
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462349304305
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462349304658
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1462349318318
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462349326748
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1462349330871
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462349345840
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1462349367534
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462349372677
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462349385187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462349400284
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462349400959
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462349406995
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462349528464
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462349531153
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462349570793
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462349617988
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462349628877
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462349630890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462349636190
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462349644981
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462349759157
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462349792825
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462349829368
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462349917111
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462349929351
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462350191293
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462350226914
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462350278327
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462350279745
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462350281350
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462350295142
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462350310405
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462350319197
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462350378998
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462350384006
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462350401315
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.TaskList",1462350403874
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1462350404475
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462350406642
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462350538826
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462350614304
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462350630553
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1462350632024
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462350653844
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462350658963
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462350793334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462350876622
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462350894704
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462350942865
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462350942997
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462350948732
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.open.file.from.source",1462350962278
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1462350974481
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462350977066
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462350982590
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462350999805
error,log,,,"org.eclipse.dltk.core.ModelException: AST node can not be found for the given source range: <offset=677, length=6>",1462351053799
error,log,,,"org.eclipse.dltk.core.ModelException: AST node can not be found for the given source range: <offset=677, length=6>",1462351053841
error,log,,,"org.eclipse.dltk.core.ModelException: AST node can not be found for the given source range: <offset=679, length=6>",1462351055560
error,log,,,"org.eclipse.dltk.core.ModelException: AST node can not be found for the given source range: <offset=679, length=6>",1462351055596
error,log,,,"org.eclipse.dltk.core.ModelException: AST node can not be found for the given source range: <offset=680, length=6>",1462351058315
error,log,,,"org.eclipse.dltk.core.ModelException: AST node can not be found for the given source range: <offset=680, length=6>",1462351058366
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462351069194
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462351093825
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462351119260
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462351124626
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462351125394
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462351125641
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462351130896
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462351132799
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462351135882
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462351168122
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462351480478
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1462351485043
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1462351485437
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1462351485899
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1462351486289
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1462351486874
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1462351487608
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1462351488053
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1462351488417
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1462351488770
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462351490902
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462351500441
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462351502763
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1462351505255
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462351508004
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462351515612
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462351592866
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462351596665
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462351806795
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1462351899846
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462351903721
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1462351914378
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462351916868
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462351946158
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462351946185
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462351946215
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462351979039
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462351982282
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1462351986008
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462351987756
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462351989697
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462352488489
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1462352492947
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462352496144
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462352548882
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462352566068
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462352607909
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462352692130
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462352749439
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1462352755960
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462352756840
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462352759262
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462352792532
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462352823696
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462352892328
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462352927186
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462352962933
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1462353008775
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1462353017145
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462353018687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1462353023608
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462353026827
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1462353033512
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462353035751
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1462353059718
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462353061043
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462353081107
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462353105662
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462353119431
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462353157199
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1462353217238
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462353219769
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1462353227141
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462353228183
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462353229943
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1462353247204
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462353250895
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462353252832
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1462353272794
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462353274784
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462353276298
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1462353302750
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462353306125
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462353308946
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1462353313399
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462353315258
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462353317299
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462353318630
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462353400745
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462353420587
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462353451649
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462353461574
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462353468823
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462353522364
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462353555553
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462353560855
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1462353577511
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462353580720
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462353583228
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462353583254
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462353583282
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462353589331
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1462353594225
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462353595431
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462353596594
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462353626169
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462353724306
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462353744239
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462353860384
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462353892830
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462354084246
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462354101363
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462354186870
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1462354192851
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1462354195862
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462354196198
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462354201409
executed,command,,,"org.eclipse.dltk.ui.edit.text.script.rename.element",1462354201412
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1462354203242
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462354220216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462354229020
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1462354265589
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462354268106
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462354268683
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462354338927
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462354412335
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1462354455785
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1462354474152
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462354476223
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1462354482671
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462354484169
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462354485209
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1462354503256
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462354504781
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462354505827
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1462354508016
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462354510074
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462354511237
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462354513372
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1462354533033
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462354554213
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1462354559421
